time_s,sig_64
66.999,-513
67.033,-575
67.066,-675
67.099,-746
67.133,-812
67.166,-912
67.199,-1022
67.233,-1043
67.266,-942
67.299,-856
67.333,-904
67.366,-956
67.399,-1023
67.433,-1029
67.466,-872
67.499,-789
67.533,-771
67.566,-802
67.599,-731
67.633,-844
67.666,-787
67.699,-664
67.733,-646
67.766,-660
67.799,-760
67.833,-820
67.866,-856
67.899,-874
67.933,-869
67.966,-870
67.999,-903
68.033,-910
68.066,-905
68.099,-881
68.133,-850
68.166,-796
68.199,-761
68.233,-780
68.266,-860
68.299,-824
68.333,-829
68.366,-965
68.399,-1157
68.433,-1091
68.466,-1100
68.499,-1022
68.533,-866
68.566,-714
68.599,-634
68.633,-654
68.666,-727
68.699,-816
68.733,-875
68.766,-897
68.799,-892
68.833,-892
68.866,-846
68.899,-923
68.933,-884
68.966,-892
68.999,-953
69.033,-873
69.066,-887
69.099,-968
69.133,-947
69.166,-854
69.199,-694
69.233,-612
69.266,-558
69.299,-580
69.333,-656
69.366,-748
69.399,-911
69.433,-1257
69.466,-1381
69.499,-998
69.533,-576
69.566,-736
69.599,-747
69.633,-709
69.666,-595
69.699,-752
69.733,-763
69.766,-642
69.799,-739
69.833,-738
69.866,-735
69.899,-752
69.933,-659
69.966,-648
69.999,-699
70.033,-762
70.066,-1000
70.099,-642
70.133,-475
70.166,-418
70.199,-397
70.233,-377
70.266,-667
70.299,-977
70.333,-817
70.366,-697
70.399,-612
70.433,-565
70.466,-550
70.499,-637
70.533,-687
70.566,-839
70.599,-640
70.633,-663
70.666,-702
70.699,-732
70.733,-684
70.766,-742
70.799,-749
70.833,-717
70.866,-734
70.899,-703
70.933,-525
70.966,-600
70.999,-841
71.033,-710
71.066,-866
71.099,-882
71.133,-845
71.166,-897
71.199,-912
71.233,-935
71.266,-983
71.299,-978
71.333,-955
71.366,-951
71.399,-949
71.433,-871
71.466,-868
71.499,-898
71.533,-949
71.566,-965
71.599,-992
71.633,-950
71.666,-966
71.699,-952
71.733,-899
71.766,-817
71.799,-761
71.833,-706
71.866,-782
71.899,-744
71.933,-773
71.966,-904
71.999,-929
72.033,-826
72.066,-718
72.099,-660
72.133,-722
72.166,-734
72.199,-759
72.233,-703
72.266,-591
72.299,-674
72.333,-683
72.366,-695
72.399,-621
72.433,-661
72.466,-690
72.499,-643
72.533,-650
72.566,-614
72.599,-548
72.633,-538
72.666,-551
72.699,-707
72.733,-600
72.766,-695
72.799,-729
72.833,-610
72.866,-534
72.899,-486
72.933,-793
72.966,-799
72.999,-798
73.033,-738
73.066,-580
73.099,-635
73.133,-657
73.166,-1322
73.199,-77
73.233,-732
73.266,-685
73.299,-698
73.333,-678
73.366,-650
73.399,-640
73.433,-588
73.466,-626
73.499,-695
73.533,-587
73.566,-579
73.599,-568
73.633,-601
73.666,-642
73.699,-651
73.733,-694
73.766,-742
73.799,-774
73.833,-804
73.866,-779
73.899,-747
73.933,-736
73.966,-717
73.999,-701
74.033,-740
74.066,-769
74.099,-775
74.133,-776
74.166,-818
74.199,-930
74.233,-886
74.266,-699
74.299,-656
74.333,-760
74.366,-792
74.399,-791
74.433,-786
74.466,-798
74.499,-803
74.533,-771
74.566,-822
74.599,-815
74.633,-810
74.666,-758
74.699,-749
74.733,-775
74.766,-775
74.799,-668
74.833,-643
74.866,-784
74.899,-607
74.933,-520
74.966,-810
74.999,-635
75.033,-688
75.066,-693
75.099,-747
75.133,-713
75.166,-820
75.199,-744
75.233,-716
75.266,-723
75.299,-718
75.333,-668
75.366,-677
75.399,-690
75.433,-765
75.466,-825
75.499,-909
75.533,-852
75.566,-845
75.599,-850
75.633,-782
75.666,-797
75.699,-875
75.733,-962
75.766,-1017
75.799,-986
75.833,-932
75.866,-925
75.899,-898
75.933,-879
75.966,-876
75.999,-900
76.033,-893
76.066,-855
76.099,-845
76.133,-839
76.166,-828
76.199,-835
76.233,-824
76.266,-826
76.299,-833
76.333,-886
76.366,-909
76.399,-912
76.433,-921
76.466,-944
76.499,-944
76.533,-971
76.566,-1045
76.599,-1039
76.633,-959
76.666,-1021
76.699,-1035
76.733,-742
76.766,-522
76.799,-623
76.833,-805
76.866,-909
76.899,-773
76.933,-790
76.966,-735
76.999,-742
77.033,-744
77.066,-742
77.099,-735
77.133,-762
77.166,-709
77.199,-716
77.233,-684
77.266,-770
77.299,-784
77.333,-774
77.366,-768
77.399,-709
77.433,-771
77.466,-764
77.499,-720
77.533,-587
77.566,-605
77.599,-606
77.633,-740
77.666,-690
77.699,-1366
77.733,-138
77.766,-451
77.799,-705
77.833,-733
77.866,-638
77.899,-690
77.933,-661
77.966,-607
77.999,-650
78.033,-630
78.066,-609
78.099,-607
78.133,-598
78.166,-589
78.199,-592
78.233,-621
78.266,-644
78.299,-666
78.333,-693
78.366,-658
78.399,-643
78.433,-630
78.466,-607
78.499,-680
78.533,-731
78.566,-775
78.599,-810
78.633,-826
78.666,-834
78.699,-858
78.733,-862
78.766,-866
78.799,-885
78.833,-885
78.866,-815
78.899,-738
78.933,-759
78.966,-757
78.999,-721
79.033,-582
79.066,-480
79.099,-636
79.133,-696
79.166,-630
79.199,-616
79.233,-653
79.266,-660
79.299,-709
79.333,-736
79.366,-670
79.399,-745
79.433,-840
79.466,-757
79.499,-747
79.533,-813
79.566,-827
79.599,-789
79.633,-694
79.666,-742
79.699,-801
79.733,-775
79.766,-757
79.799,-722
79.833,-769
79.866,-799
79.899,-784
79.933,-782
79.966,-858
79.999,-832
80.033,-763
80.066,-892
80.099,-796
80.133,-870
80.166,-810
80.199,-849
80.233,-835
80.266,-991
80.299,-841
80.333,-852
80.366,-903
80.399,-902
80.433,-939
80.466,-912
80.499,-900
80.533,-859
80.566,-238
80.599,-1233
80.633,-808
80.666,-930
80.699,-1022
80.733,-1016
80.766,-941
80.799,-869
80.833,-970
80.866,-993
80.899,-933
80.933,-942
80.966,-1016
80.999,-1065
81.033,-1049
81.066,-1029
81.099,-959
81.133,-979
81.166,-994
81.199,-978
81.233,-991
81.266,-972
81.299,-1000
81.333,-983
81.366,-937
81.399,-888
81.433,-874
81.466,-881
81.499,-875
81.533,-895
81.566,-919
81.599,-928
81.633,-944
81.666,-958
81.699,-1012
81.733,-1037
81.766,-1058
81.799,-1045
81.833,-1052
81.866,-1073
81.899,-1088
81.933,-1023
81.966,-1038
81.999,-910
82.033,-985
82.066,-985
82.099,-964
82.133,-942
82.166,-877
82.199,-923
82.233,-857
82.266,-928
82.299,-817
82.333,-872
82.366,-871
82.399,-982
82.433,-911
82.466,-938
82.499,-877
82.533,-887
82.566,-898
82.599,-898
82.633,-909
82.666,-899
82.699,-861
82.733,-864
82.766,-955
82.799,-936
82.833,-915
82.866,-862
82.899,-945
82.933,-888
82.966,-893
82.999,-843
83.033,-856
83.066,-831
83.099,-849
83.133,-872
83.166,-842
83.199,-875
83.233,-850
83.266,-826
83.299,-883
83.333,-947
83.366,-988
83.399,-932
83.432,-900
83.466,-977
83.499,-1021
83.532,-1011
83.566,-962
83.599,-967
83.632,-1025
83.666,-1041
83.699,-1060
83.732,-1105
83.766,-1137
83.799,-1140
83.832,-1103
83.866,-1061
83.899,-1008
83.932,-990
83.966,-926
83.999,-935
84.032,-906
84.066,-865
84.099,-812
84.132,-737
84.166,-701
84.199,-713
84.232,-693
84.266,-732
84.299,-807
84.332,-832
84.366,-869
84.399,-902
84.432,-864
84.466,-864
84.499,-864
84.532,-836
84.566,-817
84.599,-775
84.632,-806
84.666,-921
84.699,-982
84.732,-888
84.766,-814
84.799,-871
84.832,-877
84.866,-828
84.899,-794
84.932,-799
84.966,-818
84.999,-814
85.032,-853
85.066,-861
85.099,-856
85.132,-945
85.166,-1100
85.199,-1431
85.232,-1382
85.266,-1153
85.299,-1111
85.332,-1198
85.366,-1170
85.399,-1027
85.432,-844
85.466,-693
85.499,-607
85.532,-557
85.566,-563
85.599,-579
85.632,-568
85.666,-534
85.699,-529
85.732,-581
85.766,-617
85.799,-759
85.832,-987
85.866,-897
85.899,-1046
85.932,-1389
85.966,-1268
85.999,-979
86.032,-767
86.066,-673
86.099,-568
86.132,-542
86.166,-572
86.199,-613
86.232,-674
86.266,-778
86.299,-909
86.332,-1015
86.366,-1081
86.399,-1102
86.432,-1049
86.466,-1049
86.499,-1116
86.532,-1398
86.566,-1492
86.599,-1310
86.632,-1017
86.666,-814
86.699,-716
86.732,-678
86.766,-712
86.799,-771
86.832,-803
86.866,-827
86.899,-895
86.932,-874
86.966,-888
86.999,-822
87.032,-768
87.066,-874
87.099,-1229
87.132,-1278
87.166,-1149
87.199,-906
87.232,-661
87.266,-463
87.299,-340
87.332,-306
87.366,-332
87.399,-357
87.432,-339
87.466,-309
87.499,-382
87.532,-477
87.566,-420
87.599,-308
87.632,-150
87.666,-68
87.699,-13
87.732,-91
87.766,-121
87.799,-76
87.832,-39
87.866,-18
87.899,-82
87.932,-318
87.966,-523
87.999,-656
88.032,-440
88.066,-460
88.099,-592
88.132,-500
88.166,209
88.199,715
88.232,107
88.266,-28
88.299,422
88.332,409
88.366,193
88.399,119
88.432,206
88.466,213
88.499,173
88.532,210
88.566,213
88.599,209
88.632,236
88.666,207
88.699,329
88.732,288
88.766,315
88.799,346
88.832,297
88.866,120
88.899,108
88.932,154
88.966,225
88.999,409
89.032,660
89.066,608
89.099,317
89.132,68
89.166,285
89.199,-12
89.232,-59
89.266,-99
89.299,104
89.332,328
89.366,251
89.399,45
89.432,-113
89.466,-62
89.499,-18
89.532,-9
89.566,-114
89.599,-111
89.632,-169
89.666,-149
89.699,-94
89.732,-107
89.766,-141
89.799,-81
89.832,-38
89.866,-216
89.899,-174
89.932,-1427
89.966,-432
89.999,732
90.032,-225
90.066,-843
90.099,-131
90.132,139
90.166,-373
90.199,-84
90.232,170
90.266,-73
90.299,-91
90.332,52
90.366,-189
90.399,48
90.432,-435
90.466,-219
90.499,-387
90.532,-242
90.566,-102
90.599,-110
90.632,-114
90.666,-109
90.699,-167
90.732,-232
90.766,-314
90.799,-422
90.832,-313
90.866,-308
90.899,-247
90.932,-233
90.966,-234
90.999,-392
91.032,-414
91.066,-353
91.099,-530
91.132,-674
91.166,-734
91.199,-1083
91.232,-1187
91.266,-1188
91.299,-1232
91.332,-1316
91.366,-943
91.399,-901
91.432,-841
91.466,-882
91.499,-1030
91.532,-1015
91.566,-1064
91.599,-1105
91.632,-1048
91.666,-1080
91.699,-1042
91.732,-1003
91.766,-970
91.799,-941
91.832,-933
91.866,-889
91.899,-881
91.932,-902
91.966,-874
91.999,-780
92.032,-772
92.066,-791
92.099,-792
92.132,-815
92.166,-812
92.199,-812
92.232,-793
92.266,-803
92.299,-812
92.332,-811
92.366,-798
92.399,-802
92.432,-860
92.466,-881
92.499,-859
92.532,-894
92.566,-917
92.599,-919
92.632,-918
92.666,-907
92.699,-911
92.732,-925
92.766,-929
92.799,-910
92.832,-910
92.866,-915
92.899,-899
92.932,-897
92.966,-899
92.999,-888
93.032,-885
93.066,-884
93.099,-882
93.132,-878
93.166,-889
93.199,-916
93.232,-919
93.266,-896
93.299,-887
93.332,-874
93.366,-884
93.399,-864
93.432,-844
93.466,-882
93.499,-929
93.532,-980
93.566,-1004
93.599,-1000
93.632,-936
93.666,-944
93.699,-950
93.732,-951
93.766,-947
93.799,-888
93.832,-830
93.866,-812
93.899,-790
93.932,-753
93.966,-704
93.999,-661
94.032,-704
94.066,-575
94.099,-484
94.132,-376
94.166,-260
94.199,-237
94.232,-240
94.266,-205
94.299,-80
94.332,-103
94.366,-302
94.399,-531
94.432,-474
94.466,-265
94.499,197
94.532,404
94.566,355
94.599,118
94.632,-300
94.666,-278
94.699,-59
94.732,-27
94.766,-75
94.799,-746
94.832,91
94.866,168
94.899,-611
94.932,-332
94.966,318
94.999,46
95.032,317
95.066,767
95.099,-205
95.132,-522
95.166,-532
95.199,9
95.232,70
95.266,20
95.299,-116
95.332,-342
95.366,-94
95.399,-26
95.432,-389
95.466,-237
95.499,-157
95.532,-155
95.566,-44
95.599,-72
95.632,-11
95.666,64
95.699,52
95.732,71
95.766,80
95.799,124
95.832,137
95.866,128
95.899,166
95.932,208
95.966,144
95.999,189
96.032,263
96.066,258
96.099,192
96.132,196
96.166,146
96.199,154
96.232,220
96.266,240
96.299,219
96.332,161
96.366,171
96.399,225
96.432,112
96.466,43
96.499,47
96.532,50
96.566,105
96.599,90
96.632,85
96.666,60
96.699,88
96.732,162
96.766,162
96.799,92
96.832,135
96.866,96
96.899,79
96.932,87
96.966,105
96.999,114
97.032,105
97.066,124
97.099,147
97.132,163
97.166,174
97.199,189
97.232,119
97.266,96
97.299,124
97.332,220
97.366,292
97.399,69
97.432,-39
97.466,46
97.499,157
97.532,169
97.566,36
97.599,-105
97.632,-302
97.666,-446
97.699,-551
97.732,-575
97.766,-529
97.799,-594
97.832,-610
97.866,-630
97.899,-745
97.932,-1013
97.966,-1430
97.999,-1726
98.032,-1721
98.066,-1226
98.099,-930
98.132,-848
98.166,-753
98.199,-813
98.232,-887
98.266,-898
98.299,-925
98.332,-909
98.366,-902
98.399,-871
98.432,-876
98.466,-907
98.499,-886
98.532,-864
98.566,-823
98.599,-805
98.632,-826
98.666,-904
98.699,-927
98.732,-931
98.766,-816
98.799,-750
98.832,-879
98.866,-846
98.899,-895
98.932,-910
98.966,-872
98.999,-855
99.032,-879
99.066,-1250
99.099,-1204
99.132,-1205
99.166,-1074
99.199,-953
99.232,-795
99.266,-616
99.299,-491
99.332,-457
99.366,-516
99.399,-580
99.432,-652
99.466,-687
99.499,-698
99.532,-691
99.566,-725
99.599,-862
99.632,-956
99.666,-969
99.699,-1167
99.732,-1364
99.766,-1269
99.799,-1020
99.832,-814
99.866,-688
99.899,-584
99.932,-519
99.966,-527
99.999,-586
100.032,-637
100.066,-765
100.099,-1006
100.132,-1184
100.166,-1266
100.199,-1291
100.232,-1140
100.266,-1172
100.299,-1402
100.332,-1481
100.366,-1484
100.399,-1268
100.432,-1034
100.466,-840
100.499,-720
100.532,-647
100.566,-538
100.599,-489
100.632,-478
100.666,-393
100.699,-348
100.732,-375
100.766,-376
100.799,-478
100.832,-994
100.866,-988
100.899,-473
100.932,-101
100.966,86
100.999,189
101.032,164
101.066,143
101.099,136
101.132,51
101.166,-46
101.199,-134
101.232,-253
101.266,-310
101.299,-449
101.332,-215
101.366,-214
101.399,-273
101.432,288
101.466,-269
101.499,-593
101.532,357
101.566,513
101.599,187
101.632,172
101.666,493
101.699,523
101.732,295
101.766,393
101.799,480
101.832,364
101.866,412
101.899,321
101.932,313
101.966,313
101.999,331
102.032,329
102.066,340
102.099,317
102.132,310
102.166,295
102.199,254
102.232,261
102.266,187
102.299,135
102.332,105
102.366,66
102.399,48
102.432,-41
102.466,-135
102.499,-166
102.532,-163
102.566,-93
102.599,19
102.632,100
102.666,-84
102.699,-429
102.732,-266
102.766,-277
102.799,-250
102.832,-147
102.866,-164
102.899,-316
102.932,-302
102.966,-183
102.999,-186
103.032,-218
103.066,-387
103.099,-246
103.132,-532
103.166,-78
103.199,-69
103.232,-471
103.266,-173
103.299,-57
103.332,-278
103.366,-233
103.399,-77
103.432,-172
103.466,-237
103.499,-179
103.532,74
103.566,372
103.599,396
103.632,-177
103.666,-77
103.699,9
103.732,-144
103.766,-738
103.799,-124
103.832,85
103.866,-9
103.899,-91
103.932,-185
103.966,-269
103.999,-569
104.032,-590
104.066,-476
104.099,-671
104.132,-332
104.166,-171
104.199,-180
104.232,-362
104.266,-558
104.299,-1362
104.332,-1417
104.366,-1314
104.399,-1380
104.432,-1734
104.466,-821
104.499,-772
104.532,-754
104.566,-661
104.599,-783
104.632,-791
104.666,-915
104.699,-1080
104.732,-888
104.766,-849
104.799,-789
104.832,-806
104.866,-890
104.899,-899
104.932,-813
104.966,-761
104.999,-627
105.032,-773
105.066,-864
105.099,-1039
105.132,-912
105.166,-860
105.199,-802
105.232,-751
105.266,-724
105.299,-724
105.332,-693
105.366,-440
105.399,-168
105.432,-224
105.466,-315
105.499,-275
105.532,-483
105.566,-383
105.599,-257
105.632,-69
105.666,-265
105.699,-526
105.732,-1207
105.766,-597
105.799,-632
105.832,59
105.866,57
105.899,896
105.932,-474
105.966,-579
105.999,103
106.032,51
106.066,-112
106.099,-150
106.132,106
106.166,77
106.199,-168
106.232,-296
106.266,-194
106.299,-245
106.332,-443
106.366,-216
106.399,-261
106.432,-41
106.466,248
106.499,174
106.532,307
106.566,403
106.599,338
106.632,253
106.666,336
106.699,308
106.732,392
106.766,389
106.799,333
106.832,316
106.866,288
106.899,304
106.932,199
106.966,180
106.999,150
107.032,165
107.066,209
107.099,83
107.132,-22
107.166,-82
107.199,-56
107.232,-35
107.266,11
107.299,45
107.332,178
107.366,189
107.399,164
107.432,7
107.466,55
107.499,212
107.532,36
107.566,210
107.599,-40
107.632,174
107.666,55
107.699,43
107.732,43
107.766,11
107.799,-23
107.832,5
107.866,-7
107.899,-55
107.932,-27
107.966,19
107.999,-185
108.032,-329
108.066,-186
108.099,56
108.132,138
108.166,-15
108.199,-711
108.232,-732
108.266,-367
108.299,-793
108.332,-1840
108.366,-1560
108.399,-1272
108.432,-1044
108.466,-927
108.499,-1017
108.532,-1149
108.566,-1082
108.599,-996
108.632,-1004
108.666,-949
108.699,-867
108.732,-819
108.766,-796
108.799,-763
108.832,-749
108.866,-815
108.899,-925
108.932,-962
108.966,-1215
108.999,-1289
109.032,-1358
109.066,-1236
109.099,-1080
109.132,-869
109.166,-738
109.199,-691
109.232,-660
109.266,-720
109.299,-760
109.332,-697
109.366,-617
109.399,-577
109.432,-778
109.466,-1484
109.499,-1682
109.532,-1598
109.566,-1442
109.599,-1096
109.632,-790
109.666,-651
109.699,-606
109.732,-642
109.766,-867
109.799,-1161
109.832,-1205
109.866,-1009
109.899,-905
109.932,-885
109.966,-772
109.999,-678
110.032,-652
110.066,-594
110.099,-545
110.132,-579
110.166,-621
110.199,-628
110.232,-596
110.266,-570
110.299,-614
110.332,-682
110.366,-811
110.399,-1030
110.432,-1085
110.466,-979
110.499,-912
110.532,-913
110.566,-877
110.599,-720
110.632,-562
110.666,-444
110.699,-391
110.732,-357
110.766,-364
110.799,-411
110.832,-522
110.866,-708
110.899,-932
110.932,-1189
110.966,-1204
110.999,-1169
111.032,-1315
111.066,-1532
111.099,-1233
111.132,-870
111.166,-612
111.199,-454
111.232,-330
111.266,-313
111.299,-399
111.332,-522
111.366,-705
111.399,-955
111.432,-1300
111.466,-1274
111.499,-1413
111.532,-1297
111.566,-1176
111.599,-1418
111.632,-1519
111.666,-1367
111.699,-1136
111.732,-816
111.766,-630
111.799,-538
111.832,-509
111.866,-500
111.899,-492
111.932,-525
111.966,-596
111.999,-665
112.032,-788
112.066,-890
112.099,-824
112.132,-1291
112.166,-1540
112.199,-1345
112.232,-1018
112.266,-783
112.299,-582
112.332,-379
112.366,-285
112.399,-279
112.432,-293
112.466,-256
112.499,-247
112.532,-276
112.566,-512
112.599,-617
112.632,-754
112.666,-652
112.699,-601
112.732,-543
112.766,-475
112.799,-503
112.832,-425
112.866,-788
112.899,-335
112.932,-567
112.966,-356
112.999,-359
113.032,-371
113.066,-285
113.099,-248
113.132,-468
113.166,-413
113.199,-499
113.232,-587
113.266,-649
113.299,-616
113.332,-630
113.366,-778
113.399,-1026
113.432,-1025
113.466,-1204
113.499,-1548
113.532,-792
113.566,-767
113.599,-707
113.632,-806
113.666,-989
113.699,-1027
113.732,-933
113.766,-871
113.799,-888
113.832,-938
113.866,-968
113.899,-1023
113.932,-955
113.966,-812
113.999,-611
114.032,-651
114.066,-719
114.099,-705
114.132,-672
114.166,-681
114.199,-610
114.232,-355
114.266,-260
114.299,-197
114.332,-167
114.366,-132
114.399,-323
114.432,-1696
114.466,-924
114.499,-689
114.532,-512
114.566,-217
114.599,-195
114.632,-368
114.666,-270
114.699,-211
114.732,-217
114.766,-224
114.799,-309
114.832,-522
114.866,-863
114.899,-1293
114.932,-1268
114.966,-1255
114.999,-1183
115.032,-1170
115.066,-1052
115.099,-1290
115.132,-1146
115.166,-1112
115.199,-1282
115.232,-1009
115.266,-909
115.299,-890
115.332,-947
115.366,-980
115.399,-977
115.432,-978
115.466,-953
115.499,-960
115.532,-985
115.566,-979
115.599,-944
115.632,-819
115.666,-774
115.699,-1015
115.732,-1192
115.766,-1218
115.799,-1164
115.832,-1052
115.866,-854
115.899,-658
115.932,-535
115.966,-505
115.999,-530
116.032,-675
116.066,-832
116.099,-964
116.132,-1069
116.166,-1070
116.199,-1007
116.232,-1076
116.266,-1178
116.299,-1325
116.332,-1281
116.366,-1290
116.399,-1426
116.432,-1318
116.466,-1038
116.499,-798
116.532,-632
116.566,-503
116.599,-497
116.632,-589
116.666,-632
116.699,-676
116.732,-789
116.765,-893
116.799,-1010
116.832,-1245
116.865,-1359
116.899,-1241
116.932,-1342
116.965,-1339
116.999,-1076
117.032,-849
117.065,-698
117.099,-492
117.132,-371
117.165,-476
117.199,-574
117.232,-605
117.265,-652
117.299,-793
117.332,-982
117.365,-1083
117.399,-1049
117.432,-929
117.465,-830
117.499,-831
117.532,-919
117.565,-1091
117.599,-1150
117.632,-1024
117.665,-924
117.699,-832
117.732,-749
117.765,-702
117.799,-626
117.832,-565
117.865,-491
117.899,-472
117.932,-444
117.965,-301
117.999,-309
118.032,-342
118.065,-379
118.099,-478
118.132,-535
118.165,-570
118.199,-710
118.232,-889
118.265,-1030
118.299,-939
118.332,-873
118.365,-1005
118.399,-986
118.432,-1050
118.465,-1287
118.499,-1087
118.532,-980
118.565,-962
118.599,-973
118.632,-898
118.665,-959
118.699,-1010
118.732,-865
118.765,-801
118.799,-844
118.832,-917
118.865,-693
118.899,-580
118.932,-379
118.965,-234
118.999,-200
119.032,-347
119.065,-353
119.099,-386
119.132,-829
119.165,-1151
119.199,-1459
119.232,-1319
119.265,-1397
119.299,-1491
119.332,-1449
119.365,-1539
119.399,-1473
119.432,-1361
119.465,-1161
119.499,-825
119.532,-505
119.565,-240
119.599,218
119.632,181
119.665,-63
119.699,-296
119.732,-317
119.765,-633
119.799,-649
119.832,-582
119.865,-965
119.899,-945
119.932,-825
119.965,-1175
119.999,-1401
120.032,-1164
120.065,-1081
120.099,-1054
120.132,-1026
120.165,-1043
120.199,-1178
120.232,-1309
120.265,-1379
120.299,-1262
120.332,-1275
120.365,-1020
120.399,-903
120.432,-415
120.465,-190
120.499,198
120.532,452
120.565,159
120.599,140
120.632,-276
120.665,-944
120.699,-1157
120.732,-1368
120.765,-1499
120.799,-1429
120.832,-1291
120.865,-1188
120.899,-978
120.932,-832
120.965,-617
120.999,-586
121.032,-530
121.065,-588
121.099,-584
121.132,-570
121.165,-480
121.199,-458
121.232,-499
121.265,-622
121.299,-679
121.332,-639
121.365,-652
121.399,-834
121.432,-836
121.465,-804
121.499,-1012
121.532,-1146
121.565,-1106
121.599,-916
121.632,-727
121.665,-469
121.699,-263
121.732,-119
121.765,-57
121.799,-47
121.832,-63
121.865,-195
121.899,-458
121.932,-765
121.965,-927
121.999,-1019
122.032,-938
122.065,-1175
122.099,-874
122.132,-897
122.165,-975
122.199,-1086
122.232,-940
122.265,-723
122.299,-611
122.332,-602
122.365,-708
122.399,-751
122.432,-877
122.465,-978
122.499,-1142
122.532,-1240
122.565,-1058
122.599,-961
122.632,-948
122.665,-806
122.699,-876
122.732,-835
122.765,-826
122.799,-908
122.832,-845
122.865,-978
122.899,-1069
122.932,-1094
122.965,-1031
122.999,-921
123.032,-687
123.065,-526
123.099,-908
123.132,-762
123.165,-548
123.199,-658
123.232,-736
123.265,-799
123.299,-1060
123.332,-1133
123.365,-916
123.399,-593
123.432,-564
123.465,-569
123.499,-592
123.532,-515
123.565,-571
123.599,-554
123.632,-638
123.665,-661
123.699,-669
123.732,-522
123.765,-626
123.799,-648
123.832,-764
123.865,-527
123.899,-552
123.932,-654
123.965,-515
123.999,-589
124.032,-581
124.065,-638
124.099,-718
124.132,-654
124.165,-623
124.199,-630
124.232,-603
124.265,-565
124.299,-652
124.332,-814
124.365,-741
124.399,-805
124.432,-875
124.465,-856
124.499,-816
124.532,-729
124.565,-609
124.599,-692
124.632,-695
124.665,-718
124.699,-809
124.732,-839
124.765,-845
124.799,-812
124.832,-821
124.865,-844
124.899,-809
124.932,-818
124.965,-791
124.999,-797
125.032,-820
125.065,-842
125.099,-839
125.132,-853
125.165,-834
125.199,-799
125.232,-824
125.265,-861
125.299,-876
125.332,-916
125.365,-908
125.399,-896
125.432,-887
125.465,-888
125.499,-908
125.532,-919
125.565,-933
125.599,-936
125.632,-948
125.665,-938
125.699,-944
125.732,-897
125.765,-894
125.799,-920
125.832,-885
125.865,-917
125.899,-912
125.932,-815
125.965,-795
125.999,-788
126.032,-732
126.065,-791
126.099,-951
126.132,-1064
126.165,-1030
126.199,-1170
126.232,-1255
126.265,-1202
126.299,-1059
126.332,-907
126.365,-767
126.399,-678
126.432,-701
126.465,-671
126.499,-661
126.532,-678
126.565,-630
126.599,-616
126.632,-599
126.665,-563
126.699,-540
126.732,-510
126.765,-424
